copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass_AAA,publisherClass_Hobbyist,publisherClass_Indie,Label,name,releaseDate,publisherClass,publishers,developers
3187.0,12.99,30108.0,3.950541244010975,79.0,0.0,0.0,1.0,Indie,Forsaken Quartet,17-05-2024,Indie,Kagura Games,AVANTGARDE
5591.0,7.99,30099.0,2.2119974374852376,47.0,0.0,0.0,1.0,Indie,Unlucky Seven,06-02-2024,Indie,"SIG Publishing,Art Games Studio S.A.",Puzzling Dream
1747.0,18.99,29857.0,10.641074576383453,92.0,0.0,0.0,1.0,Non-Indie,Scourge Of War - Remastered,06-09-2024,Indie,Norb Software Development LLC,Norb Software Development LLC
3145.0,11.99,29843.0,6.623460498120785,85.0,0.0,0.0,1.0,Indie,Primateria,08-01-2024,Indie,Surefire.Games,Yfrit Games
1325.0,24.99,29800.0,3.841531165408143,84.0,0.0,0.0,1.0,Indie,Mutant Football League 2,31-05-2024,Indie,Digital Dreams Entertainment,Digital Dreams Entertainment
5320.0,9.99,29726.0,1.950707515099464,89.0,0.0,0.0,1.0,Indie,"SEX, Stocks & Cocks",08-06-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
5885.0,5.99,29692.0,8.619566640734353,91.0,0.0,0.0,1.0,Indie,Astrodle,19-06-2024,Indie,Robin Nicolet,Robin Nicolet
4012.0,9.99,29651.0,5.095922865792561,51.0,0.0,0.0,1.0,Indie,Farmer's Father: Save the Innocence,25-03-2024,Indie,"FreeMind S.A.,PlayWay S.A.",FreeMind S.A.
6151.0,9.99,29631.0,6.115938992310643,66.0,1.0,0.0,0.0,Indie,Anno 1503 History Edition,22-04-2024,AAA,Ubisoft,Ubisoft Mainz
1717.0,19.99,29626.0,3.111213621333812,65.0,0.0,0.0,1.0,Indie,PAC-MAN Mega Tunnel Battle: Chomp Champs,08-05-2024,Indie,Bandai Namco Entertainment America Inc.,Amber Studio
2547.0,14.99,29539.0,8.508756292668476,62.0,0.0,0.0,1.0,Indie,Microcosmum 2,02-03-2024,Indie,Satur Entertainment,Satur Entertainment
2348.0,15.99,29423.0,4.311320357436231,87.0,0.0,0.0,1.0,Indie,Death Trick: Double Blind,11-03-2024,Indie,Neon Doctrine,Misty Mountain Studio
2296.0,24.99,29349.0,5.446121753796074,69.0,0.0,0.0,1.0,Indie,Clash II,15-02-2024,Indie,Prime Bit Games SA,Prime Bit Games SA
5863.0,5.99,29315.0,6.253715412674853,85.0,0.0,0.0,1.0,Indie,Mobiles Tycoon,15-07-2024,Indie,Insignis Games,Insignis Games
1764.0,19.99,29284.0,7.066791492048213,92.0,0.0,0.0,1.0,Indie,[ECHOSTASIS],30-05-2024,Indie,ENIGMA STUDIO,ENIGMA STUDIO
2562.0,14.99,29280.0,1.7129255284405749,84.0,0.0,0.0,1.0,Indie,8th Heaven,29-07-2024,Indie,TinyHat Studios,Cottage Club
1982.0,19.99,29102.0,3.0503787045516324,89.0,0.0,0.0,1.0,Indie,Goons: Legends & Mayhem,11-04-2024,Indie,Firestoke,RageCure Games
4825.0,6.99,29094.0,1.0481992029999825,77.0,0.0,0.0,1.0,Indie,Homeless,03-08-2024,Indie,"DarkPhobia Games,Teaserplay",DarkPhobia Games
2075.0,16.99,29045.0,1.6968528516564485,43.0,0.0,0.0,1.0,Indie,No Return,02-08-2024,Indie,Boltray Games,BlameTech
5215.0,9.99,29037.0,1.916627332247729,87.0,0.0,0.0,1.0,Indie,Lust Mansion 🔞,01-06-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
2465.0,14.99,28857.0,4.066106045541831,63.0,0.0,0.0,1.0,Indie,Survival Nation: Lost Horizon,15-04-2024,Indie,indie.io,Wenkly Studio Sp. z o.o.
3970.0,9.99,28857.0,7.929103182478144,78.0,0.0,0.0,1.0,Indie,Tactic Boxing,24-03-2024,Indie,Stately Eagle Games,Stately Eagle Games
3389.0,9.99,28741.0,4.776792523236554,83.0,0.0,0.0,1.0,Indie,Criminal Attraction,26-07-2024,Indie,Space Samurai Studio,Space Samurai Studio
4593.0,7.99,28692.0,3.882277922403346,81.0,0.0,0.0,1.0,Indie,Elf boss's dog training,16-01-2024,Indie,"Playmeow,ACG creator",Giver
1867.0,19.99,28685.0,2.740666435942031,88.0,0.0,0.0,0.0,Indie,Border Bots VR,08-02-2024,AA,Team17,"Paw Print Games Ltd.,vTime Ltd"
2585.0,13.99,28629.0,17.725350604853798,95.0,0.0,0.0,1.0,Non-Indie,Crystal Guardians,15-03-2024,Indie,Green Pine Studios,Green Pine Studios
5026.0,6.99,28579.0,4.760527244357026,95.0,0.0,0.0,1.0,Indie,Against Great Darkness,10-04-2024,Indie,Hitreg Studios,Hitreg Studios
12475.0,2.99,28485.0,0.692439412021328,89.0,0.0,0.0,1.0,Indie,Akai Onna,04-01-2024,Indie,Yamoto,Yamoto
2833.0,11.99,28483.0,1.974001166062908,74.0,0.0,0.0,1.0,Indie,House of Lust,20-03-2024,Indie,Shady Corner Games,FrozenLettuce
1459.0,24.99,28463.0,8.076809339919043,97.0,0.0,0.0,1.0,Non-Indie,Book of Korvald,16-06-2024,Indie,Shady Corner Games,Punching Donut
3910.0,14.99,28188.0,9.086870277290796,72.0,0.0,0.0,1.0,Indie,Mines and Magic,25-03-2024,Indie,Zolden Games,Zolden Games
63989.0,0.0,28044.0,10.34215016430438,85.0,0.0,0.0,1.0,Indie,奕剑江湖,06-08-2024,Indie,Star-Star Studio,Star-Star Studio
3700.0,9.99,27883.0,4.368679644745055,68.0,0.0,0.0,1.0,Indie,To Be In Love With Girls Group,26-03-2024,Indie,光禾文化,光禾文化
4027.0,8.99,27860.0,2.773132909438211,81.0,0.0,0.0,1.0,Indie,定制女友,27-04-2024,Indie,deep field,deep field
1865.0,17.99,27758.0,12.719284465800968,87.0,0.0,0.0,1.0,Non-Indie,Tendryll,30-04-2024,Indie,Brute Farce,Brute Farce
6859.0,4.99,27717.0,1.1706268898128227,100.0,0.0,0.0,1.0,Indie,Mirage Feathers,06-09-2024,Indie,oyasumi Workshop,oyasumi Workshop
6602.0,4.99,27542.0,1.2029222325691964,81.0,0.0,0.0,1.0,Indie,2番線 | Nibansen,18-01-2024,Indie,MFC STUDIO,MFC STUDIO
2826.0,11.99,27529.0,6.492901941159936,91.0,0.0,0.0,1.0,Indie,DEATHWATCHERS,12-07-2024,Indie,SWAIN GAMES,SWAIN GAMES
2377.0,14.99,27484.0,0.8681633293180607,65.0,0.0,0.0,1.0,Indie,Flying High,10-05-2024,Indie,Affect3D,Affect3D
1279.0,24.99,27474.0,3.297133300428793,94.0,0.0,0.0,1.0,Indie,Ufouria: The Saga 2,28-02-2024,Indie,SUNSOFT,SUNSOFT
6773.0,4.99,27369.0,3.0815895559559663,85.0,0.0,0.0,1.0,Indie,Necroking,04-09-2024,Indie,Alawar,KORO.GAMES
3431.0,9.99,27368.0,1.8602411007512127,76.0,0.0,0.0,1.0,Indie,Captain Firehawk and the Laser Love Situation,09-02-2024,Indie,Portland Caviar,Portland Caviar
2950.0,11.99,27336.0,8.24860646412999,87.0,0.0,0.0,1.0,Indie,Right and Down and Dice,23-01-2024,Indie,mc2games,mc2games
2200.0,7.99,27226.0,6.475462698359167,69.0,0.0,0.0,1.0,Indie,On Dark Terms,06-02-2024,Indie,Dimensionless Games,Dimensionless Games
3748.0,9.99,27202.0,4.666010702410133,73.0,0.0,0.0,0.0,Indie,Gym Manager,31-07-2024,AA,PlayWay S.A.,Han GAMES
2478.0,14.99,27180.0,3.805478102347424,86.0,0.0,0.0,1.0,Indie,Saving Mrs. Hinako,11-03-2024,Indie,Shiravune,Studio Pork
1929.0,16.99,27085.0,5.77800014739662,97.0,0.0,0.0,1.0,Indie,Sister's Curriculum,18-04-2024,Indie,WAZAZAK,WAZAZAK
10808.0,7.99,27071.0,3.7517024297797663,92.0,0.0,0.0,1.0,Indie,The Witch's Cauldron,24-01-2024,Indie,Harvey games,Harvey games
3310.0,9.99,27005.0,2.9408445555530567,97.0,0.0,0.0,1.0,Indie,ODDADA,15-08-2024,Indie,Sven Ahlgrimm,"Sven Ahlgrimm,Mathilde Hoffmann,Bastian Clausdorff"
1774.0,18.99,26984.0,11.002328810495042,84.0,0.0,0.0,1.0,Non-Indie,所谓侠客 So-called Hero,14-02-2024,Indie,NewSmile Games,NewSmile Games
2357.0,14.99,26897.0,4.809430831728505,95.0,0.0,0.0,1.0,Indie,Dojo Masters,17-07-2024,Indie,Pixeled Vision,Pixeled Vision
1695.0,19.99,26802.0,3.066085176262451,100.0,0.0,0.0,1.0,Indie,Speed Crew,31-01-2024,Indie,Wild Fields,Wild Fields
8793.0,3.99,26619.0,0.6285501794880277,90.0,0.0,0.0,1.0,Indie,Voyager-19,19-05-2024,Indie,Deep Root Interactive,Deep Root Interactive
18737.0,0.0,26579.0,17.326728582072302,71.0,0.0,0.0,1.0,Non-Indie,Speedway Challenge 2024,01-04-2024,Indie,Artur Berkowski Berobasket,Artur Berkowski Berobasket
2991.0,9.99,26577.0,1.3899661468439524,87.0,0.0,0.0,1.0,Indie,Baisu,30-05-2024,Indie,Tripleducks studio,Tripleducks studio
4457.0,7.99,26516.0,7.653905015173358,90.0,0.0,0.0,1.0,Indie,DunHero,12-02-2024,Indie,Dev Kacper,Dev Kacper
2586.0,12.99,26457.0,5.06349975482512,92.0,0.0,0.0,1.0,Indie,Empires Shall Fall,19-02-2024,Indie,"Weird Penguin Games,Electronic Sheep Games",Weird Penguin Games
6008.0,4.99,26436.0,0.8439386307135183,89.0,0.0,0.0,1.0,Indie,Night Bus,08-04-2024,Indie,Liquid Static Studio,Liquid Static Studio
1876.0,18.99,26435.0,4.11667969946909,54.0,0.0,0.0,1.0,Indie,Descending The Woods,12-07-2024,Indie,AIONWARE LTD,AIONWARE LTD
1790.0,19.99,26321.0,5.338793062420716,96.0,0.0,0.0,1.0,Indie,One-inch Tactics,19-05-2024,Indie,KOMODO,KOGADO STUDIO
1912.0,14.99,26312.0,7.861631492084579,56.0,0.0,0.0,1.0,Indie,ZOMBIE RAID: No One Survives,12-07-2024,Indie,Red Dot Studio,Red Dot Studio
1253.0,24.99,26027.0,1.2380134733088026,51.0,0.0,0.0,1.0,Indie,Taskmaster VR,19-06-2024,Indie,Draw & Code,Scallywag Arcade
4968.0,6.99,26013.0,6.974941044986054,46.0,0.0,0.0,1.0,Indie,永恒幻境 Eternal Dreamland,31-01-2024,Indie,Eternal,Eternal
2349.0,14.99,25998.0,4.073246333939646,91.0,0.0,0.0,1.0,Indie,Footgun: Underground,30-04-2024,Indie,CobraTekku Games,Turtle Knight Games
13253.0,4.99,25991.0,7.955810905167381,90.0,1.0,0.0,0.0,Indie,Populous™: The Beginning,07-03-2024,AAA,Electronic Arts,Bullfrog Productions
6096.0,8.99,25961.0,3.345569342795724,44.0,0.0,0.0,1.0,Indie,Dungeons and Robots,23-01-2024,Indie,Glow Games Studio,Glow Games Studio
1257.0,24.99,25886.0,6.763298604016614,76.0,0.0,0.0,1.0,Indie,Astor: Blade of the Monolith,30-05-2024,Indie,"Versus Evil,tinyBuild",C2 Game Studio
3364.0,10.99,25798.0,1.317406278655748,69.0,0.0,0.0,1.0,Indie,Elf Discipline Ceremony,23-02-2024,Indie,072 Project,Flag shadow
1683.0,19.99,25727.0,15.755765649770373,64.0,0.0,0.0,1.0,Non-Indie,Lord of Rigel,25-08-2024,Indie,Rhombus Studios,Rhombus Studios
5722.0,4.99,25657.0,5.457562492504714,84.0,0.0,0.0,1.0,Indie,Coin Factory,21-06-2024,Indie,Lino Rabolini,Lino Rabolini
1832.0,17.99,25637.0,3.0580108439931446,66.0,0.0,0.0,1.0,Indie,El Dorado: The Golden City Builder,17-06-2024,Indie,"Gameparic,Games Incubator","Hobo Bunch,Gameparic"
6549.0,0.0,25618.0,3.397036159430714,50.0,0.0,0.0,1.0,Indie,戦国ブシドー〜大野望の巻〜,16-07-2024,Indie,©︎ Kaiser (Overseas) Limited,©︎ Kaiser (Overseas) Limited
1138.0,25.0,25605.0,1.589665166121501,100.0,0.0,0.0,1.0,Indie,Oji-Mama/憧れのガチムチおじさんがボクだけのドスケベママになっちゃった❤,23-05-2024,Indie,SKSK団,SKSK団
2935.0,11.99,25601.0,4.906361017315902,95.0,0.0,0.0,1.0,Indie,Scorchlands,25-07-2024,Indie,Star Drifters,Ringlab
1653.0,19.99,25573.0,4.566483504479899,95.0,0.0,0.0,1.0,Indie,Beat Slayer,04-04-2024,Indie,"ByteRockers' Games,Paras Games",ByteRockers' Games
11023.0,2.99,25568.0,9.394821914426831,52.0,0.0,0.0,0.0,Indie,Reigns: Three Kingdoms,11-01-2024,AA,Devolver Digital,Nerial
2404.0,12.99,25518.0,4.8784450445901175,85.0,0.0,0.0,1.0,Indie,Orrstead,06-03-2024,Indie,IndividualKex,IndividualKex
4927.0,6.99,25488.0,3.699649889980997,93.0,0.0,0.0,1.0,Indie,Just Another Night Shift,28-03-2024,Indie,RantaKoira,"RantaKoira,FinnGames"
4051.0,6.99,25484.0,5.962315535452199,93.0,0.0,0.0,1.0,Indie,Worm Nest Plague,16-07-2024,Indie,ST Hot Dog King,ST Hot Dog King
1888.0,14.99,25471.0,2.946587843328908,100.0,0.0,0.0,1.0,Indie,TRAMCITY HAKODATE,04-01-2024,Indie,TRAMWORKS,TRAMWORKS
1238.0,24.99,25454.0,2.566796088307798,91.0,0.0,0.0,1.0,Indie,MAOUISHO:~ La Dolce Vita with Another World's Demon Lord~,09-08-2024,Indie,072 Project,ボウサバG
4750.0,7.99,25205.0,3.201889765586553,93.0,0.0,0.0,1.0,Indie,KAMLA,07-05-2024,Indie,Mad-Mantra Games,Mad-Mantra Games
2575.0,11.99,25107.0,3.010670659560389,99.0,0.0,0.0,1.0,Indie,Midnight Ramen,23-07-2024,Indie,Cointinue Games,Cointinue Games
1235.0,29.99,25078.0,6.674226319823847,99.0,0.0,0.0,1.0,Non-Indie,Haruka Ao no Hanayome ni,09-08-2024,Indie,HIKARI FIELD,Lump of Sugar
1589.0,19.99,25077.0,3.596430164747675,78.0,0.0,0.0,1.0,Indie,Sherwood Extreme,29-04-2024,Indie,CAGE Studios,CAGE Studios
26650.0,1.99,25071.0,1.5818382138488385,84.0,0.0,0.0,1.0,Indie,ESCAPE FROM BOYKISSER,10-02-2024,Indie,akhsotoen,akhsotoen
6470.0,4.99,25070.0,4.17682057665008,84.0,0.0,0.0,1.0,Indie,Game Store Simulator,20-08-2024,Indie,Pex Entertainment,Pex Entertainment
4485.0,9.99,25061.0,1.3838816447480855,72.0,0.0,0.0,1.0,Indie,Sex Universe [18+],11-05-2024,Indie,Octo Games,Octo Games
5650.0,6.99,24952.0,8.789299939559351,89.0,0.0,0.0,1.0,Indie,"Girls on Campus, from Freshmen to Faculty, All Fall for Me!",15-08-2024,Indie,"Girls on Campus, from Freshmen to Faculty, All Fall for Me!","Girls on Campus, from Freshmen to Faculty, All Fall for Me!"
1512.0,19.99,24912.0,21.136065774131144,77.0,0.0,0.0,1.0,Non-Indie,Strayed,19-04-2024,Indie,Crustacean Interactive,Crustacean Interactive
1499.0,19.99,24828.0,2.313831093937943,67.0,0.0,0.0,1.0,Indie,UBOAT: The Silent Wolf VR,19-06-2024,Indie,Titan GameZ,Titan GameZ
1121.0,29.99,24809.0,2.202186541138209,66.0,0.0,0.0,1.0,Indie,Hatsune Miku - The Planet Of Wonder And Fragments Of Wishes,21-04-2024,Indie,KOMODO,Crypton Future Media
5954.0,4.99,24711.0,5.791491841946118,98.0,0.0,0.0,1.0,Indie,Dawnsbury Days,08-03-2024,Indie,Dawnsbury Studios,Dawnsbury Studios
2663.0,11.99,24675.0,2.593236273079848,92.0,0.0,0.0,1.0,Indie,Isabella: Chasing Shadows,21-06-2024,Indie,Badtimetales,Badtimetales
3684.0,7.99,24620.0,3.474930930601481,89.0,0.0,0.0,1.0,Indie,CROPS!,17-07-2024,Indie,Bocary Studios,Bocary Studios
2106.0,14.99,24562.0,7.958073901311823,83.0,0.0,0.0,1.0,Indie,Skelethrone: The Chronicles of Ericona,07-08-2024,Indie,Valkyrie Initiative,70`Strike
1926.0,19.99,24519.0,13.103214310311111,75.0,0.0,0.0,1.0,Non-Indie,Stellar Orphans,25-03-2024,Indie,Artifex Parvus,Artifex Parvus
33980.0,0.0,24402.0,9.2343461987409,75.0,0.0,0.0,1.0,Indie,Rumble Club,23-04-2024,Indie,Mad Mushroom,"Lightfox Games, Inc."
1540.0,19.99,24374.0,4.564088681505565,74.0,0.0,0.0,1.0,Indie,Acolyte of the Altar,25-03-2024,Indie,Black Kite Games,Black Kite Games
5919.0,4.99,24206.0,1.635386691608368,79.0,0.0,0.0,1.0,Indie,It was a human.,26-07-2024,Indie,GAMER Plan,Loser/s
1890.0,19.99,24136.0,7.230023662650743,66.0,0.0,0.0,1.0,Indie,Camp Canyonwood,26-02-2024,Indie,Graffiti Games,Deli Interactive LLC
2062.0,12.99,24106.0,6.128064856128352,82.0,0.0,0.0,1.0,Indie,Ashes of the Union,23-07-2024,Indie,700 Games Studio,700 Games Studio
4272.0,6.99,24090.0,1.3734348998612604,58.0,0.0,0.0,1.0,Indie,SCP: Descent,20-03-2024,Indie,Pixel Drip Games,Pixel Drip Games
2454.0,11.99,24086.0,2.771675621037209,89.0,0.0,0.0,1.0,Indie,ONE BTN BOSSES,06-08-2024,Indie,"Midnight Munchies,Outersloth",Midnight Munchies
3344.0,7.99,23966.0,1.6007193284361896,56.0,0.0,0.0,1.0,Indie,The World of Gangs,16-04-2024,Indie,Playmeow,Cosemen Gaming
4229.0,6.99,23913.0,7.149109966051024,93.0,0.0,0.0,1.0,Indie,Mareld,02-05-2024,Indie,Renka,Renka
7022.0,3.99,23873.0,15.315030346177886,47.0,0.0,0.0,1.0,Non-Indie,Boldly Forward,07-02-2024,Indie,SmallMill,SmallMill
3189.0,8.99,23794.0,7.569713766047223,93.0,0.0,0.0,1.0,Indie,TV Studio Story,06-03-2024,Indie,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd"
2313.0,12.99,23719.0,1.7685553438239612,82.0,0.0,0.0,1.0,Indie,NARIBIKIMURA,16-08-2024,Indie,DorsalFin Studio,DorsalFin Studio
8150.0,3.99,23718.0,3.6680798219231856,89.0,0.0,0.0,1.0,Indie,Kanna Maze,15-05-2024,Indie,致意,致意
1627.0,14.99,23628.0,11.214485432444643,71.0,0.0,0.0,1.0,Non-Indie,Mori Carta,25-03-2024,Indie,Nevergreen Games,Nevergreen Games
3991.0,6.99,23624.0,4.499842553564392,91.0,0.0,0.0,1.0,Indie,Machick,22-03-2024,Indie,No Serious Games,No Serious Games
6564.0,3.99,23571.0,0.9798791592039828,100.0,0.0,0.0,1.0,Indie,Dünnes Eis - Das Spiel zum Song,16-05-2024,Indie,"Lorke Records, Inh. Anne Baumann","Baumann Bergmann Pokinsson,Jan Baumann"
1956.0,14.99,23560.0,1.843664561462228,65.0,0.0,0.0,1.0,Indie,Shell Runner,15-07-2024,Indie,indie.io,Reija
3003.0,9.99,23373.0,7.253682427332118,93.0,0.0,0.0,0.0,Indie,Memories Off,31-01-2024,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.
3998.0,8.99,23351.0,1.318908909352338,83.0,0.0,0.0,1.0,Indie,11F,19-04-2024,Indie,PUMPKIM,PUMPKIM
1414.0,19.99,23329.0,4.338909136652807,92.0,0.0,0.0,0.0,Indie,Closer the Distance,01-08-2024,AA,Skybound Games,Osmotic Studios
3563.0,7.99,23195.0,3.766875545151142,86.0,0.0,0.0,1.0,Indie,Messy Up,13-06-2024,Indie,"Liquid Meow,Athenes game",Liquid Meow
1976.0,14.99,23150.0,6.966698098251904,98.0,0.0,0.0,0.0,Indie,Memories Off6 T-wave,31-01-2024,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.
3282.0,8.99,23097.0,6.117247158799763,98.0,0.0,0.0,1.0,Indie,Trash of the Titans,29-05-2024,Indie,Thayer and Back Again,Thayer and Back Again
1872.0,14.99,23078.0,4.081238052224595,90.0,0.0,0.0,1.0,Indie,You are Peter Shorts,10-05-2024,Indie,ondydev,ondydev
1558.0,19.99,23047.0,5.533476840841409,59.0,0.0,0.0,1.0,Indie,The Corpsmen,06-09-2024,Indie,Multicell Games,Multicell Games
7011.0,4.99,22990.0,0.8192399888945472,67.0,0.0,0.0,1.0,Indie,Wife of My Boss,04-05-2024,Indie,Love Seekers,Love Seekers
5086.0,4.99,22960.0,20.90752054042036,77.0,0.0,0.0,1.0,Non-Indie,Dragons Legacy,26-03-2024,Indie,Beawesome Games LLC,Beawesome Games
2451.0,12.99,22893.0,5.269078475631346,84.0,0.0,0.0,1.0,Indie,CorpoNation: The Sorting Process,22-02-2024,Indie,Playtonic Friends,Canteen
2395.0,12.99,22844.0,3.7476450541717714,70.0,0.0,0.0,1.0,Indie,Fallen Saint Yhoundeh,31-05-2024,Indie,Kagura Games,MOEKOUBOU
2679.0,24.99,22808.0,4.141155275797389,90.0,0.0,0.0,1.0,Indie,Neon Tail,16-02-2024,Indie,Rocket Juice Games,"Fei,Leo,Yang"
2677.0,24.99,22800.0,7.691365522489354,69.0,0.0,0.0,1.0,Indie,Far Lands,19-01-2024,Indie,Scalpel Softworks,Scalpel Softworks
2112.0,14.99,22790.0,2.7517675969656303,80.0,0.0,0.0,1.0,Indie,Welcome to Paradise Island,30-08-2024,Indie,Kagura Games,Resta!
5508.0,4.99,22701.0,6.452068776829051,87.0,0.0,0.0,1.0,Indie,Loopstructor,07-08-2024,Indie,Pone Games,Pone Games
1336.0,19.99,22581.0,2.113117699239853,51.0,0.0,0.0,1.0,Indie,Brocula,09-05-2024,Indie,Destroyer Doggo,Destroyer Doggo
3966.0,6.99,22568.0,4.412881401957557,86.0,0.0,0.0,0.0,Indie,Songs Of Death,30-07-2024,AA,Lightning Games,"DreamStep,Wild Kid Games"
6685.0,3.99,22509.0,0.6779560081356253,52.0,0.0,0.0,1.0,Indie,Buckshot With Friends,19-02-2024,Indie,yythgim,yythgim
1085.0,22.99,22449.0,8.273406759307356,100.0,0.0,0.0,1.0,Non-Indie,Lilja and Natsuka Painting Lies,24-07-2024,Indie,"Frontwing USA,Bushiroad Inc.",Frontwing
1662.0,14.99,22422.0,8.865400663776798,81.0,0.0,0.0,1.0,Indie,ERO TRAP DUNGEON ROGUELIKE,10-07-2024,Indie,Ketchup AjiNo Mayonnaise,Ketchup AjiNo Mayonnaise
2482.0,10.99,22371.0,4.267184962289173,92.0,0.0,0.0,1.0,Indie,Deck of Souls,20-06-2024,Indie,HeroCraft PC,Bigboot Studios
2241.0,9.99,22360.0,8.868584048963351,87.0,0.0,0.0,1.0,Indie,灵境·修仙界,21-06-2024,Indie,深圳市灵境互娱科技有限公司,深圳市灵境互娱科技有限公司
1621.0,16.99,22306.0,1.6886304185764434,85.0,0.0,0.0,1.0,Indie,Stigma-ARIA,06-09-2024,Indie,072 Project,イシコロドウ
1659.0,17.99,22288.0,8.81586618253196,94.0,0.0,0.0,1.0,Non-Indie,HAELE 3D - Hand Poses Lite - Drawing References,03-06-2024,Indie,HAELE 3D,Ige Olwen
3874.0,7.99,22222.0,14.733386912432897,89.0,0.0,0.0,1.0,Non-Indie,EarthRoyale,29-04-2024,Indie,Lizzycat / Lizabeth Gidlund,Lizzycat / Lizabeth Gidlund
2368.0,14.99,22137.0,3.2817103996906525,88.0,0.0,0.0,1.0,Indie,Dread Weight,29-07-2024,Indie,Deer Dream Studios,Deer Dream Studios
1678.0,15.99,22129.0,6.1555814515617016,71.0,0.0,0.0,1.0,Indie,Secret Archives,27-02-2024,Indie,Juice Game,Juice Game
1629.0,15.99,22099.0,2.485580421606916,94.0,0.0,0.0,1.0,Indie,Thyria,29-02-2024,Indie,GrabTheGames,Twokats
1444.0,19.99,22080.0,2.8680074794101267,87.0,0.0,0.0,1.0,Indie,Z.O.N.A: Origin,26-08-2024,Indie,AGaming+,AGaming+
5245.0,4.99,22014.0,1.082875751602164,84.0,0.0,0.0,1.0,Indie,ATTA -Spot the Oddities in the Strange Hotel-,27-02-2024,Indie,IDEA FRUITION,IDEA FRUITION
3120.0,5.99,21939.0,2.69150452328492,76.0,0.0,0.0,1.0,Indie,鬼打墙（剧情版）,05-01-2024,Indie,KX GAMES,KX GAMES
1272.0,24.99,21939.0,11.069183354999083,61.0,0.0,0.0,1.0,Non-Indie,ワールド・ネバーランド２～プルト共和国物語～EXPERIENCE OF FICTION LIFE,15-05-2024,Indie,althi Inc.,althi Inc.
3282.0,7.99,21898.0,1.3897732481642742,80.0,0.0,0.0,1.0,Indie,Setteeh,02-08-2024,Indie,MonsterAttack,MonsterAttack
14511.0,0.0,21880.59479904341,11.962925149409008,85.0,0.0,0.0,1.0,Indie,Kepler-2100,30-03-2024,Indie,NCARD,NCARD
2371.0,11.99,21744.0,4.6004950243556255,97.0,0.0,0.0,1.0,Indie,Puffin Planes,04-09-2024,Indie,CATINRAIN LLC,CATINRAIN LLC
4850.0,5.99,21719.0,1.3284726049688569,96.0,0.0,0.0,1.0,Indie,Pomberito,24-06-2024,Indie,Lara the Pitbull,Lara the Pitbull
1945.0,14.99,21703.0,1.6933739092815248,53.0,0.0,0.0,1.0,Indie,Tales of Morrow,08-03-2024,Indie,GameMechanic,GameMechanic
2503.0,9.99,21685.0,6.087152285368983,89.0,0.0,0.0,1.0,Indie,Sassy Girl,19-01-2024,Indie,Hematite,Hematite
3903.0,9.99,21653.0,1.837841333011866,90.0,0.0,0.0,1.0,Indie,Hot & Lewd: Miami,15-06-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
6638.0,3.99,21651.0,7.845511818942673,79.0,0.0,0.0,1.0,Indie,Pape Rangers,09-08-2024,Indie,OKJOY,Pape Game Studio
1297.0,19.99,21606.0,2.9671380126113203,91.0,0.0,0.0,1.0,Indie,XF Extreme Formula,11-06-2024,Indie,Feperd Games,Feperd Games
1854.0,14.99,21592.0,18.650094806529008,95.0,0.0,0.0,0.0,Non-Indie,Memories Off Yubikiri No Kioku,31-01-2024,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.
4394.0,5.99,21479.0,1.102217235887383,80.0,0.0,0.0,1.0,Indie,Secret Toy,21-06-2024,Indie,Momentum Games,Momentum Games
3480.0,7.99,21461.0,9.430847817976847,86.0,0.0,0.0,1.0,Indie,Forgotten Mines,23-07-2024,Indie,Ishtar Games,Cannibal Goose
1821.0,14.99,21402.0,3.511245575779184,82.0,0.0,0.0,1.0,Indie,Lords of Exile,14-02-2024,Indie,"PID Games,PixelHeart",Squidbit Works
1143.0,24.99,21364.0,3.731710094144288,93.0,0.0,0.0,1.0,Indie,Real Anime Situation! 2,24-06-2024,Indie,Shiravune,Jitaku Studio
2497.0,9.99,21283.0,2.9416790482101822,84.0,0.0,0.0,1.0,Indie,The Renovator: Origins,13-07-2024,Indie,Peace_Studio,Peace_Studio
3418.0,6.99,21260.0,3.281627291746506,70.0,0.0,0.0,1.0,Indie,Necromantic,22-05-2024,Indie,Blinkmoon Games,Blinkmoon Games
2112.0,11.99,21168.0,1.3331959637848445,85.0,0.0,0.0,1.0,Indie,PATHOGEN X,21-07-2024,Indie,BraveCat'Studios,BraveCat'Studios
2860.0,9.99,21162.0,2.122494912582087,51.0,0.0,0.0,1.0,Indie,SCP: EVENT CLASSIFIED,26-04-2024,Indie,Archotech,Archotech
1288.0,19.99,21156.0,1.9613457118119384,95.0,0.0,0.0,1.0,Indie,Thunder Helix,21-03-2024,Indie,David Walters,David Walters
1175.0,20.0,21150.0,4.767937651494179,90.0,0.0,0.0,1.0,Indie,Cursed Crew,26-02-2024,Indie,Cracklewock Games,Cracklewock Games
